"rental_id","rental_date","payment_id","amount","country_id","country","customer_id","full_name","film_id"
11510,"2005-08-16 23:30:07",20771,6.99,103,"United States",400,"Bryan Hardison",657
7196,"2005-07-27 08:49:08",30323,2.99,103,"United States",118,"Kim Cruz",657
13979,"2005-08-20 19:03:49",24652,2.99,23,"China",211,"Stacey Montgomery",657
11766,"2005-08-17 09:58:40",22134,2.99,15,"Brazil",544,"Cody Nolen",657
10587,"2005-08-01 14:03:38",21924,2.99,23,"China",521,"Roland South",658
15078,"2005-08-22 11:09:31",24575,2.99,23,"China",197,"Sue Peters",658
2398,"2005-06-18 15:56:53",18211,4.99,103,"United States",526,"Karl Seal",658
14416,"2005-08-21 11:11:46",20621,2.99,23,"China",384,"Ernest Stepp",658
14009,"2005-08-20 20:26:53",20605,4.99,103,"United States",382,"Victor Barkley",659
5135,"2005-07-09 07:53:22",28224,8.99,23,"China",538,"Ted Breaux",659
4896,"2005-07-08 20:23:15",30453,2.99,23,"China",129,"Carrie Porter",660
8603,"2005-07-29 13:07:07",28849,2.99,23,"China",594,"Eduardo Hiatt",660
14250,"2005-08-21 05:39:35",19962,2.99,23,"China",313,"Donald Mahon",660
10568,"2005-08-01 13:17:28",23896,2.99,15,"Brazil",130,"Charlotte Hunter",660
12710,"2005-08-18 21:02:50",19939,7.99,15,"Brazil",310,"Daniel Cabral",661
9637,"2005-07-31 05:18:54",30469,4.99,15,"Brazil",130,"Charlotte Hunter",661
11871,"2005-08-17 14:11:44",21592,4.99,23,"China",484,"Roberto Vu",661
7640,"2005-07-28 01:14:49",31497,7.99,15,"Brazil",229,"Tamara Nguyen",662
2812,"2005-06-19 19:58:16",19295,8.99,23,"China",211,"Stacey Montgomery",662
11647,"2005-08-17 04:54:14",23696,7.99,23,"China",110,"Tiffany Jordan",662
2768,"2005-06-19 17:46:52",18999,0.99,23,"China",129,"Carrie Porter",663
9095,"2005-07-30 08:38:36",27922,0.99,23,"China",511,"Chester Benner",663
14525,"2005-08-21 15:06:49",20986,0.99,103,"United States",420,"Jacob Lance",663
3219,"2005-06-21 01:43:26",19002,3.99,23,"China",129,"Carrie Porter",664
8091,"2005-07-28 18:27:29",30421,2.99,15,"Brazil",126,"Ellen Simpson",664
5626,"2005-07-10 05:49:35",26556,3.99,23,"China",389,"Alan Kahn",665
13850,"2005-08-20 14:43:03",22155,5.99,23,"China",546,"Kelly Knott",665
11300,"2005-08-02 15:37:42",22207,7.99,23,"China",552,"Hugh Waldrop",665
9801,"2005-07-31 11:03:13",30799,2.99,103,"United States",158,"Veronica Stone",665
4850,"2005-07-08 18:39:31",30740,5.99,23,"China",154,"Michele Grant",666
2770,"2005-06-19 17:54:22",18234,6.99,23,"China",533,"Jessie Milam",667
12251,"2005-08-18 03:59:02",19626,4.99,103,"United States",276,"Brandy Graves",668
8532,"2005-07-29 10:26:56",28303,4.99,23,"China",546,"Kelly Knott",668
12547,"2005-08-18 14:29:39",22554,4.99,15,"Brazil",591,"Kent Arsenault",668
10031,"2005-07-31 18:40:15",30070,4.99,103,"United States",96,"Diana Alexander",668
11610,"2005-08-17 03:43:37",19606,4.99,103,"United States",275,"Carole Barnett",668
9939,"2005-07-31 15:29:00",28236,8.99,23,"China",538,"Ted Breaux",670
3088,"2005-06-20 15:56:05",17680,9.99,23,"China",384,"Ernest Stepp",670
10469,"2005-08-01 09:51:11",21413,4.99,23,"China",466,"Leo Ebert",670
6390,"2005-07-11 22:19:23",29847,2.99,15,"Brazil",77,"Jane Bennett",672
16021,"2005-08-23 21:37:59",19977,3.99,15,"Brazil",314,"George Linton",672
7893,"2005-07-28 10:49:27",27552,2.99,103,"United States",479,"Zachary Hite",672
13843,"2005-08-20 14:30:01",19923,2.99,103,"United States",308,"Thomas Grigsby",672
1774,"2005-06-16 18:27:52",17887,2.99,23,"China",442,"Leroy Bustamante",672
15149,"2005-08-22 14:08:06",22080,2.99,103,"United States",537,"Clinton Buford",672
8085,"2005-07-28 18:13:15",28355,2.99,23,"China",552,"Hugh Waldrop",672
5601,"2005-07-10 04:56:55",27918,0.99,23,"China",511,"Chester Benner",673
6310,"2005-07-11 18:14:05",28215,2.99,103,"United States",537,"Clinton Buford",673
10620,"2005-08-01 15:09:17",24444,5.99,15,"Brazil",183,"Ida Andrews",673
6139,"2005-07-11 08:39:33",28958,3.99,15,"Brazil",206,"Terri Vasquez",673
15015,"2005-08-22 08:43:50",22812,6.99,103,"United States",14,"Betty White",674
2265,"2005-06-18 06:03:27",19511,2.99,23,"China",267,"Margie Wade",675
1996,"2005-06-17 11:17:45",19080,6.99,103,"United States",149,"Valerie Black",676
13713,"2006-02-14 15:16:03",31918,0.0,23,"China",267,"Margie Wade",676
12771,"2005-08-18 23:29:23",21594,4.99,23,"China",484,"Roberto Vu",676
11370,"2005-08-02 18:06:01",24066,0.99,103,"United States",146,"Jamie Rice",677
12434,"2005-08-18 10:38:08",19968,0.99,15,"Brazil",314,"George Linton",677
15912,"2005-08-23 17:47:40",24801,2.99,15,"Brazil",229,"Tamara Nguyen",677
3327,"2005-06-21 09:04:50",18750,3.99,103,"United States",62,"Joan Cooper",677
9465,"2005-07-30 22:39:53",29017,6.99,103,"United States",2,"Patricia Johnson",678
9281,"2005-07-30 15:15:51",26660,5.99,15,"Brazil",398,"Antonio Meek",678
13224,"2005-08-19 15:52:13",21966,8.99,103,"United States",526,"Karl Seal",678
9141,"2005-07-30 10:16:04",27610,5.99,23,"China",484,"Roberto Vu",678
6695,"2005-07-12 12:39:39",28334,2.99,23,"China",550,"Guy Brownlee",679
4870,"2005-07-08 19:14:45",31837,2.99,23,"China",260,"Christy Vargas",679
4793,"2005-07-08 16:30:01",26984,3.99,15,"Brazil",427,"Jesus Mccartney",679
14586,"2005-08-21 17:19:09",24441,5.99,103,"United States",182,"Renee Lane",680
4090,"2005-07-07 05:47:33",29732,4.99,23,"China",67,"Kelly Torres",680
9685,"2005-07-31 06:49:18",30868,4.99,23,"China",165,"Lorraine Stephens",680
15996,"2005-08-23 20:31:38",24142,2.99,23,"China",151,"Megan Palmer",681
8819,"2005-07-29 22:14:26",28811,4.99,15,"Brazil",591,"Kent Arsenault",681
2898,"2005-06-20 02:38:06",19190,9.99,15,"Brazil",178,"Marion Snyder",682
6670,"2005-07-12 11:44:33",31729,7.99,23,"China",249,"Dora Medina",682
6993,"2005-07-27 01:05:24",30744,4.99,23,"China",154,"Michele Grant",683
4017,"2005-07-07 01:08:18",28855,4.99,23,"China",595,"Terrence Gunderson",685
2876,"2005-06-20 01:06:34",18665,4.99,15,"Brazil",39,"Debra Nelson",685
11171,"2005-08-02 10:23:41",20176,4.99,23,"China",339,"Walter Perryman",685
14486,"2005-08-21 13:52:54",23983,4.99,23,"China",138,"Hazel Warren",686
6722,"2005-07-12 13:44:03",31304,1.99,23,"China",211,"Stacey Montgomery",687
11881,"2005-08-17 14:31:56",19571,0.99,23,"China",272,"Kay Caldwell",687
9832,"2005-07-31 12:01:49",29706,2.99,23,"China",64,"Judith Cox",687
6746,"2005-07-12 14:33:01",28217,0.99,103,"United States",537,"Clinton Buford",687
3308,"2005-06-21 07:58:36",18879,0.99,103,"United States",96,"Diana Alexander",687
7625,"2005-07-28 00:47:56",26490,0.99,103,"United States",382,"Victor Barkley",687
13923,"2005-08-20 17:05:02",22533,1.99,23,"China",588,"Marion Ocampo",687
4072,"2005-07-07 04:48:02",25661,0.99,15,"Brazil",310,"Daniel Cabral",688
15573,"2005-08-23 05:28:36",22291,0.99,103,"United States",561,"Ian Still",688
11927,"2005-08-17 16:25:03",24393,3.99,15,"Brazil",178,"Marion Snyder",689
11390,"2005-08-02 18:39:16",19784,2.99,103,"United States",294,"Shelly Watts",689
7099,"2005-07-27 05:03:44",29059,2.99,103,"United States",6,"Jennifer Davis",689
8221,"2005-07-28 23:47:19",27750,2.99,23,"China",496,"Tyler Wren",689
13138,"2005-08-19 12:30:01",24677,2.99,103,"United States",214,"Kristin Johnston",689
14578,"2005-08-21 16:53:38",20673,2.99,23,"China",389,"Alan Kahn",690
5525,"2005-07-10 02:03:08",31643,3.99,23,"China",241,"Heidi Larson",690
10136,"2005-07-31 21:58:56",29018,2.99,103,"United States",2,"Patricia Johnson",690
12385,"2005-08-18 08:39:33",24071,2.99,103,"United States",146,"Jamie Rice",690
9423,"2005-07-30 21:10:14",31660,3.99,23,"China",242,"Glenda Frazier",690
6060,"2005-07-11 04:06:17",26015,4.99,15,"Brazil",342,"Harold Martino",691
10917,"2005-08-02 02:06:18",20558,4.99,23,"China",378,"Eugene Culpepper",691
2441,"2005-06-18 18:45:11",18448,4.99,103,"United States",593,"Rene Mcalister",691
7944,"2005-07-28 12:51:22",27846,4.99,103,"United States",504,"Nathaniel Adam",691
15987,"2005-08-23 20:22:17",19868,6.99,23,"China",302,"Michael Silverman",691
5873,"2005-07-10 19:02:10",26153,3.99,15,"Brazil",354,"Justin Ngo",692
2687,"2005-06-19 12:46:52",19457,3.99,15,"Brazil",254,"Maxine Silva",692
15605,"2005-08-23 06:48:47",22141,4.99,15,"Brazil",544,"Cody Nolen",692
14821,"2005-08-22 01:20:19",23282,4.99,103,"United States",62,"Joan Cooper",693
12728,"2005-08-18 21:47:48",23889,4.99,23,"China",129,"Carrie Porter",693
3729,"2005-07-06 11:30:29",29990,3.99,23,"China",90,"Ruby Washington",693
8750,"2005-07-29 19:14:21",30795,2.99,103,"United States",158,"Veronica Stone",693
10739,"2005-08-01 19:46:11",24564,4.99,23,"China",197,"Sue Peters",694
6347,"2005-07-11 20:18:53",31015,4.99,15,"Brazil",178,"Marion Snyder",694
7977,"2005-07-28 14:15:54",26561,4.99,23,"China",389,"Alan Kahn",694
11898,"2005-08-17 15:24:12",24303,5.99,23,"China",169,"Erica Matthews",694
14475,"2005-08-21 13:24:32",22698,4.99,103,"United States",2,"Patricia Johnson",694
14336,"2005-08-21 08:33:42",20401,4.99,15,"Brazil",362,"Nicholas Barfield",695
3689,"2005-07-06 09:43:01",30448,0.99,23,"China",129,"Carrie Porter",696
3208,"2005-06-21 00:50:03",19357,0.99,15,"Brazil",229,"Tamara Nguyen",696
8485,"2005-07-29 08:53:09",26905,0.99,103,"United States",420,"Jacob Lance",697
13177,"2005-08-19 13:56:58",23855,0.99,15,"Brazil",126,"Ellen Simpson",697
13868,"2005-08-20 15:06:26",23172,0.99,103,"United States",51,"Alice Stewart",697
6854,"2005-07-12 19:38:57",30713,0.99,23,"China",151,"Megan Palmer",697
3193,"2005-06-20 23:52:30",19485,0.99,23,"China",260,"Christy Vargas",697
13555,"2005-08-20 04:09:50",23575,2.99,23,"China",93,"Phyllis Foster",697
9452,"2005-07-30 22:19:16",30468,0.99,15,"Brazil",130,"Charlotte Hunter",697
3184,"2005-06-20 22:57:44",17966,2.99,103,"United States",457,"Bill Gavin",697
12610,"2006-02-14 15:16:03",31920,0.0,103,"United States",269,"Cassandra Walters",698
13884,"2005-08-20 15:30:51",21418,5.99,23,"China",466,"Leo Ebert",698
10081,"2005-07-31 20:07:44",27174,5.99,15,"Brazil",443,"Francisco Skidmore",698
1981,"2005-06-17 10:03:34",18210,2.99,103,"United States",526,"Karl Seal",698
1445,"2005-06-15 19:10:07",18246,2.99,103,"United States",537,"Clinton Buford",700
7570,"2005-07-27 22:40:06",30241,2.99,23,"China",110,"Tiffany Jordan",700
6666,"2005-07-12 11:32:15",25701,2.99,15,"Brazil",314,"George Linton",702
13885,"2005-08-20 15:32:09",22076,4.99,103,"United States",537,"Clinton Buford",702
5292,"2005-07-09 15:16:54",29673,2.99,103,"United States",62,"Joan Cooper",702
3154,"2005-06-20 20:44:40",18288,2.99,23,"China",550,"Guy Brownlee",702
7989,"2005-07-28 14:39:05",30704,6.99,103,"United States",149,"Valerie Black",702
8307,"2005-07-29 03:18:34",29430,6.99,15,"Brazil",39,"Debra Nelson",702
10078,"2005-07-31 20:02:02",30719,2.99,23,"China",151,"Megan Palmer",702
4019,"2005-07-07 01:27:44",25462,4.99,103,"United States",294,"Shelly Watts",703
4363,"2005-07-07 19:43:28",30899,5.99,23,"China",168,"Regina Berry",704
1954,"2005-06-17 08:37:55",18233,2.99,23,"China",533,"Jessie Milam",704
12278,"2005-08-18 04:46:45",19787,5.99,103,"United States",294,"Shelly Watts",704
9919,"2005-07-31 14:55:46",25434,7.99,103,"United States",291,"Toni Holt",704
11085,"2005-08-02 07:36:44",19622,2.99,103,"United States",276,"Brandy Graves",705
4365,"2005-07-07 19:47:46",27153,2.99,23,"China",442,"Leroy Bustamante",705
15939,"2005-08-23 18:44:21",20608,7.99,103,"United States",382,"Victor Barkley",705
2293,"2005-06-18 07:45:03",19188,4.99,15,"Brazil",178,"Marion Snyder",705
9197,"2005-07-30 12:31:36",30910,4.99,23,"China",168,"Regina Berry",706
4339,"2005-07-07 18:41:42",30463,4.99,15,"Brazil",130,"Charlotte Hunter",706
3044,"2005-06-20 12:38:49",17818,4.99,23,"China",424,"Kyle Spurlock",706
5539,"2005-07-10 02:42:58",29993,3.99,23,"China",90,"Ruby Washington",707
15168,"2005-08-22 15:14:20",21971,2.99,103,"United States",526,"Karl Seal",707
13837,"2005-08-20 14:19:03",23329,2.99,23,"China",67,"Kelly Torres",707
6134,"2005-07-11 08:28:19",25606,7.99,103,"United States",305,"Richard Mccrary",708
11019,"2005-08-02 05:29:31",23710,2.99,103,"United States",112,"Rosa Reynolds",709
11981,"2005-08-17 18:10:40",19786,2.99,103,"United States",294,"Shelly Watts",709
15128,"2005-08-22 12:57:26",21329,3.99,103,"United States",457,"Bill Gavin",709
2828,"2005-06-19 20:51:33",18212,2.99,103,"United States",526,"Karl Seal",709
7594,"2005-07-27 23:30:41",26947,2.99,23,"China",424,"Kyle Spurlock",709
9223,"2005-07-30 13:23:20",28867,2.99,23,"China",595,"Terrence Gunderson",709
7632,"2005-07-28 01:02:40",31057,4.99,103,"United States",181,"Ana Bradley",710
15464,"2005-08-23 01:15:18",23283,6.99,103,"United States",62,"Joan Cooper",710
8180,"2005-07-28 22:05:24",25301,4.99,23,"China",281,"Leona Obrien",710
16007,"2005-08-23 21:02:43",23859,7.99,15,"Brazil",126,"Ellen Simpson",710
12650,"2005-08-18 18:33:20",19627,"4.99",103,"United States",276,"Brandy Graves",710
5212,"2005-07-09 11:37:47",26672,"6.99",103,"United States",400,"Bryan Hardison",711
14497,"2005-08-21 14:09:47",25025,"4.99",15,"Brazil",254,"Maxine Silva",711
12934,"2005-08-19 05:18:42",22556,"5.99",15,"Brazil",591,"Kent Arsenault",711
13882,"2005-08-20 15:23:26",23173,"2.99",103,"United States",51,"Alice Stewart",714
8601,"2005-07-29 13:03:31",31059,"9.99",103,"United States",181,"Ana Bradley",715
5484,"2005-07-09 23:54:37",27733,"7.99",23,"China",495,"Charlie Bess",715
12320,"2005-08-18 06:26:51",19522,"4.99",23,"China",267,"Margie Wade",715
4708,"2005-07-08 11:59:19",31310,"10.99",103,"United States",212,"Wilma Richards",715
9585,"2005-07-31 03:05:55",31215,"4.99",23,"China",197,"Sue Peters",715
15431,"2005-08-23 00:26:47",22191,"9.99",23,"China",550,"Guy Brownlee",715
15574,"2005-08-23 05:29:32",23902,"5.99",15,"Brazil",130,"Charlotte Hunter",716
5470,"2005-07-09 23:10:49",25823,"5.99",15,"Brazil",325,"Timothy Bunn",716
14090,"2005-08-21 00:11:16",24298,"2.99",23,"China",168,"Regina Berry",716
1175,"2005-06-15 00:15:15",19265,"2.99",23,"China",197,"Sue Peters",716
8232,"2005-07-29 00:14:37",28092,"4.99",103,"United States",526,"Karl Seal",716
2013,"2005-06-17 12:03:01",19135,"3.99",23,"China",165,"Lorraine Stephens",716
5898,"2005-07-10 20:18:09",28227,"2.99",23,"China",538,"Ted Breaux",716
15576,"2005-08-23 05:32:03",22584,"2.99",23,"China",595,"Terrence Gunderson",716
15351,"2005-08-22 21:15:46",24172,"0.99",23,"China",154,"Michele Grant",717
2727,"2005-06-19 15:02:39",18998,"3.99",23,"China",129,"Carrie Porter",717
1437,"2005-06-15 18:37:04",18876,"0.99",103,"United States",96,"Diana Alexander",718
5130,"2005-07-09 07:29:45",30038,"4.99",23,"China",93,"Phyllis Foster",719
8836,"2005-07-29 22:46:08",29151,"4.99",103,"United States",14,"Betty White",719
16005,"2005-08-23 21:00:22",21422,"7.99",23,"China",466,"Leo Ebert",719
15462,"2005-08-23 01:14:01",20675,"5.99",23,"China",389,"Alan Kahn",720
9556,"2005-07-31 02:13:30",28027,"7.99",23,"China",521,"Roland South",720
12156,"2005-08-18 00:27:33",24660,"7.99",103,"United States",212,"Wilma Richards",720
3716,"2005-07-06 10:52:32",30023,"7.99",15,"Brazil",92,"Tina Simmons",720
1453,"2005-06-15 19:36:39",17958,"4.99",103,"United States",457,"Bill Gavin",721
12206,"2005-08-18 02:22:20",25019,"0.99",15,"Brazil",254,"Maxine Silva",722
11449,"2005-08-02 20:44:43",21177,"4.99",15,"Brazil",443,"Francisco Skidmore",723
4112,"2005-07-07 06:49:09",28168,"8.99",23,"China",533,"Jessie Milam",723
11702,"2005-08-17 07:18:56",21964,"4.99",103,"United States",526,"Karl Seal",724
5871,"2005-07-10 18:46:08",25629,"3.99",15,"Brazil",307,"Joseph Joy",724
11402,"2005-08-02 19:07:21",22288,"2.99",103,"United States",561,"Ian Still",724
15663,"2005-08-23 08:54:26",19762,"3.99",103,"United States",291,"Toni Holt",724
14856,"2005-08-22 02:31:51",24138,"4.99",23,"China",151,"Megan Palmer",725
3125,"2005-06-20 18:31:58",17668,"4.99",103,"United States",382,"Victor Barkley",725
7682,"2005-07-28 03:07:29",26677,"5.99",103,"United States",400,"Bryan Hardison",725
3090,"2005-06-20 16:00:19",19517,"0.99",23,"China",267,"Margie Wade",727
13918,"2005-08-20 16:47:32",24972,"0.99",103,"United States",248,"Caroline Bowman",727
14968,"2005-08-22 06:46:59",23895,"1.99",23,"China",129,"Carrie Porter",727
4690,"2005-07-08 11:04:02",29692,"1.99",23,"China",64,"Judith Cox",727
9811,"2005-07-31 11:23:45",29851,"0.99",15,"Brazil",77,"Jane Bennett",727
11846,"2005-08-17 13:18:29",19689,"2.99",23,"China",283,"Felicia Sutton",728
10052,"2005-07-31 19:15:13",29436,"4.99",15,"Brazil",39,"Debra Nelson",728
1251,"2005-06-15 05:58:55",17884,"5.99",23,"China",442,"Leroy Bustamante",728
9748,"2005-07-31 09:17:56",28341,"0.99",23,"China",550,"Guy Brownlee",728
8451,"2005-07-29 07:44:56",27738,"5.99",23,"China",495,"Charlie Bess",728
11751,"2005-08-17 09:07:56",23167,"6.99",103,"United States",51,"Alice Stewart",728
3579,"2005-07-06 03:47:47",27614,"0.99",23,"China",485,"Clyde Tobias",728
12514,"2005-08-18 13:33:55",20774,"2.99",103,"United States",400,"Bryan Hardison",728
11126,"2005-08-02 08:59:04",23137,"0.99",15,"Brazil",47,"Frances Parker",728
7952,"2005-07-28 13:23:49",30794,"2.99",103,"United States",158,"Veronica Stone",729
15219,"2005-08-22 17:00:31",22140,"6.99",15,"Brazil",544,"Cody Nolen",729
6600,"2005-07-12 07:41:48",26558,"3.99",23,"China",389,"Alan Kahn",730
14738,"2005-08-21 22:29:13",21932,"5.99",23,"China",521,"Roland South",730
9857,"2005-07-31 13:00:53",30912,"6.99",23,"China",168,"Regina Berry",730
1575,"2005-06-16 03:41:38",18518,"3.99",103,"United States",6,"Jennifer Davis",730
5121,"2005-07-09 07:18:31",28081,"3.99",103,"United States",526,"Karl Seal",730
14608,"2005-08-21 17:57:22",23550,"1.99",23,"China",90,"Ruby Washington",730
10208,"2005-08-01 00:54:51",31711,"4.99",15,"Brazil",246,"Marian Mendoza",731
3681,"2005-07-06 09:19:30",25461,"4.99",103,"United States",294,"Shelly Watts",731
13520,"2005-08-20 02:41:46",23393,"0.99",15,"Brazil",74,"Denise Kelly",732
3852,"2005-07-06 16:57:49",27915,"0.99",23,"China",511,"Chester Benner",732
13747,"2005-08-20 10:56:06",23395,"5.99",15,"Brazil",74,"Denise Kelly",733
15622,"2005-08-23 07:22:02",19866,"5.99",23,"China",302,"Michael Silverman",733
13685,"2005-08-20 08:57:11",25089,"3.99",23,"China",260,"Christy Vargas",733
5727,"2005-07-10 11:25:28",28333,"4.99",23,"China",550,"Guy Brownlee",734
5582,"2005-07-10 04:08:25",25604,"4.99",103,"United States",305,"Richard Mccrary",734
4183,"2005-07-07 10:28:33",27544,"8.99",103,"United States",479,"Zachary Hite",734
13981,"2005-08-20 19:07:20",24978,"4.99",23,"China",249,"Dora Medina",734
1947,"2005-06-17 08:02:20",18044,"3.99",103,"United States",479,"Zachary Hite",735
7396,"2005-07-27 16:03:53",28864,"4.99",23,"China",595,"Terrence Gunderson",735
4667,"2005-07-08 10:06:26",27618,"2.99",23,"China",485,"Clyde Tobias",735
5702,"2005-07-10 10:00:01",25813,"2.99",23,"China",324,"Gary Coy",735
3619,"2005-07-06 05:59:44",28077,"1.99",103,"United States",526,"Karl Seal",736
9899,"2005-07-31 14:12:36",30913,"4.99",23,"China",168,"Regina Berry",736
7504,"2005-07-27 20:24:31",25328,"0.99",23,"China",283,"Felicia Sutton",737
11551,"2005-08-17 01:03:49",24290,"0.99",23,"China",168,"Regina Berry",737
9362,"2005-07-30 18:44:16",26906,"0.99",103,"United States",420,"Jacob Lance",737
2778,"2005-06-19 18:18:12",17812,"5.99",23,"China",422,"Melvin Ellington",737
11320,"2005-08-02 16:13:28",22182,"0.99",23,"China",550,"Guy Brownlee",738
13750,"2005-08-20 11:11:42",24955,"6.99",15,"Brazil",246,"Marian Mendoza",738
6763,"2005-07-12 15:26:34",25702,"3.99",15,"Brazil",314,"George Linton",738
9431,"2005-07-30 21:24:22",29434,"1.99",15,"Brazil",39,"Debra Nelson",738
8548,"2005-07-29 11:11:33",29150,"3.99",103,"United States",14,"Betty White",738
15612,"2005-08-23 06:59:07",19894,"6.99",103,"United States",305,"Richard Mccrary",738
1625,"2005-06-16 07:49:08",18660,"5.99",15,"Brazil",39,"Debra Nelson",738
7301,"2005-07-27 12:50:23",30041,"2.99",23,"China",93,"Phyllis Foster",738
5565,"2005-07-10 03:29:48",29147,"7.99",103,"United States",14,"Betty White",739
8393,"2005-07-29 06:02:11",27847,"9.99",103,"United States",504,"Nathaniel Adam",739
16016,"2005-08-23 21:26:35",22586,"2.99",23,"China",595,"Terrence Gunderson",740
12939,"2005-08-19 05:38:25",24429,"2.99",103,"United States",181,"Ana Bradley",740
1380,"2005-06-15 15:13:10",19110,"0.99",103,"United States",158,"Veronica Stone",741
13565,"2005-08-20 04:38:52",24680,"0.99",103,"United States",214,"Kristin Johnston",741
3636,"2005-07-06 07:03:52",28798,"0.99",15,"Brazil",591,"Kent Arsenault",741
5500,"2005-07-10 00:28:17",27304,"0.99",103,"United States",457,"Bill Gavin",741
1403,"2005-06-15 16:31:59",18277,"0.99",23,"China",546,"Kelly Knott",741
12528,"2005-08-18 13:52:41",20758,"2.99",15,"Brazil",398,"Antonio Meek",741
4304,"2005-07-07 17:01:19",30859,"0.99",23,"China",165,"Lorraine Stephens",743
7183,"2005-07-27 08:18:38",25569,"0.99",23,"China",302,"Michael Silverman",743
12880,"2005-08-19 03:27:17",22209,"2.99",23,"China",552,"Hugh Waldrop",743
3746,"2005-07-06 12:10:51",26940,"0.99",23,"China",424,"Kyle Spurlock",743
